kingdom;phylum;class;order;family;genus;species;SGB;Bietry_1;Bietry_2;Bietry_3;Kassembie_1;Kassembie_2
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Aneurinibacillus;;;0.0;0.0;0.0;0.12174;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__GGB94008;;;0.0;0.0;0.0;0.12026;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Gottfriedia;;;0.0;0.0;0.0;0.08871;0.0
k__Bacteria;p__Pseudomonadota;c__CFGB77274;o__OFGB77274;f__FGB77274;g__GGB92506;;;0.0;0.0;0.0;0.07293;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__GGB64439;;;0.0;0.0;0.0;0.07241;0.0
k__Archaea;p__Methanobacteriota;c__CFGB10638;o__OFGB10638;f__FGB10638;g__GGB54174;;;0.0;0.0;0.0;0.06156;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Dongiaceae;g__GGB66392;;;0.0;0.0;0.0;0.05789;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Beijerinckiaceae;g__GGB65847;;;0.0;0.0;0.0;0.05728;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__GGB52803;;;0.0;0.0;0.0;0.04064;0.0
k__Bacteria;p__Acidobacteriota;c__CFGB63353;o__OFGB63353;f__FGB63353;g__GGB71614;;;0.0;0.0;0.0;0.04039;0.0
k__Bacteria;p__Pseudomonadota;c__CFGB44487;o__OFGB44487;f__FGB44487;g__GGB91419;;;0.0;0.0;0.0;0.04001;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Dongiaceae;g__GGB92323;;;0.0;0.0;0.0;0.03267;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylocystaceae;g__Methylocystis;;;0.0;0.0;0.0;0.03257;0.0
k__Bacteria;p__Firmicutes;c__CFGB80250;o__OFGB80250;f__FGB80250;g__GGB88569;;;0.0;0.0;0.0;0.03211;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Rhodanobacteraceae;g__Dyella;;;0.0;0.0;0.0;0.0321;0.0
k__Bacteria;p__Acidobacteriota;c__CFGB39337;o__OFGB39337;f__FGB39337;g__GGB89977;;;0.0;0.0;0.0;0.03064;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;;;0.0;0.0;0.0;0.02535;0.02066
k__Bacteria;p__Thermodesulfobacteriota;c__CFGB8491;o__OFGB8491;f__FGB8491;g__GGB90655;;;0.0;0.0;0.0;0.02459;0.0
k__Bacteria;p__Pseudomonadota;c__CFGB14846;o__OFGB14846;f__FGB14846;g__GGB91732;;;0.0;0.0;0.0;0.02354;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Prescottella;;;0.0;0.0;0.0;0.02297;0.0
k__Bacteria;p__Acidobacteriota;c__CFGB14958;o__OFGB14958;f__FGB14958;g__GGB89942;;;0.0;0.0;0.0;0.02288;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Oryzihumus;;;0.0;0.0;0.0;0.01751;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB44766;;;0.0;0.0;0.0;0.01135;0.0
k__Bacteria;p__Planctomycetota;c__CFGB93171;o__OFGB93171;f__FGB93171;g__GGB90876;;;0.0;0.0;0.0;0.00949;0.0
k__Bacteria;p__Gemmatimonadota;c__CFGB5367;o__OFGB5367;f__FGB5367;g__GGB92869;;;0.0;0.0;0.0;0.00735;0.0
k__Bacteria;p__Thermodesulfobacteriota;c__CFGB8491;o__OFGB8491;f__FGB8491;g__GGB90658;;;0.0;0.0;0.0;0.00253;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB65997;s__GGB65997_SGB89404;;0.0;0.0;0.0;18.19281;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB72035;s__GGB72035_SGB133334;;0.0;0.0;0.0;14.53139;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB66000;s__GGB66000_SGB89407;;0.0;0.0;0.0;12.48023;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__GGB93887;s__GGB93887_SGB129746;;0.0;0.0;0.0;8.9062;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Betaproteobacteria_unclassified;f__Betaproteobacteria_unclassified;g__GGB91362;s__GGB91362_SGB134782;;0.0;0.0;0.0;6.11485;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB65999;s__GGB65999_SGB89406;;0.0;0.0;0.0;5.61923;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_tropica;;0.0;0.0;0.0;4.80433;0.02543
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB66219;s__GGB66219_SGB89725;;0.0;0.0;0.0;3.10965;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_mimosarum;;0.0;0.0;0.0;2.97439;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_unamae;;0.0;0.0;0.0;2.83193;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__GGB64396;s__GGB64396_SGB129711;;0.0;0.0;0.0;2.36536;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Sinomonas;s__Sinomonas_atrocyanea;;0.0;0.0;0.0;2.10929;0.0
k__Bacteria;p__Verrucomicrobiota;c__CFGB2153;o__OFGB2153;f__FGB2153;g__GGB95786;s__GGB95786_SGB125685;;0.0;0.0;0.0;1.69309;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Leifsonia;s__Leifsonia_shinshuensis;;0.0;0.0;0.0;1.40054;0.81317
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Heyndrickxia;s__Heyndrickxia_acidicola;;0.0;0.0;0.0;1.24959;0.0
k__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__GGB64188;s__GGB64188_SGB86601;;0.0;0.0;0.0;1.2335;0.0
k__Bacteria;p__Planctomycetota;c__CFGB93177;o__OFGB93177;f__FGB93177;g__GGB61685;s__GGB61685_SGB127484;;0.0;0.0;0.0;1.14766;0.0
k__Bacteria;p__Acidobacteriota;c__CFGB15833;o__OFGB15833;f__FGB15833;g__GGB93629;s__GGB93629_SGB173533;;0.0;0.0;0.0;1.06754;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__GGB93990;s__GGB93990_SGB129990;;0.0;0.0;0.0;0.96213;0.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__GGB93454;s__GGB93454_SGB132005;;0.0;0.0;0.0;0.6985;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__GGB66014;s__GGB66014_SGB133091;;0.0;0.0;0.0;0.64651;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_sp_Tr_20389;;0.0;0.0;0.0;0.55541;0.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__GGB93475;s__GGB93475_SGB132078;;0.0;0.0;0.0;0.46238;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_sp_HD33_4;;0.0;0.0;0.0;0.46202;0.0
k__Bacteria;p__Acidobacteriota;c__CFGB80614;o__OFGB80614;f__FGB80614;g__GGB89966;s__GGB89966_SGB126829;;0.0;0.0;0.0;0.40432;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Neobacillus;s__Neobacillus_massiliamazoniensis;;0.0;0.0;0.0;0.39507;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB37354;s__GGB37354_SGB56640;;0.0;0.0;0.0;0.31051;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__Massilia_terrae;;0.0;0.0;0.0;0.29398;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Crenobacter;s__Crenobacter_oryzisoli;;0.0;0.0;0.0;0.27771;0.0
k__Bacteria;p__Thermodesulfobacteriota;c__CFGB8491;o__OFGB8491;f__FGB8491;g__GGB90662;s__GGB90662_SGB127188;;0.0;0.0;0.0;0.26776;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB92565;s__GGB92565_SGB133354;;0.0;0.0;0.0;0.22972;0.0
k__Bacteria;p__Thermodesulfobacteriota;c__CFGB79996;o__OFGB79996;f__FGB79996;g__GGB88573;s__GGB88573_SGB124808;;0.0;0.0;0.0;0.1997;0.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__GGB93529;s__GGB93529_SGB132218;;0.0;0.0;0.0;0.17057;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__Trebonia;s__Trebonia_kvetii;;0.0;0.0;0.0;0.12594;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__GGB52798;s__GGB52798_SGB73712;;0.0;0.0;0.0;0.12449;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Betaproteobacteria_unclassified;f__Betaproteobacteria_unclassified;g__GGB91352;s__GGB91352_SGB134892;;0.0;0.0;0.0;0.12262;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Aneurinibacillus;s__Aneurinibacillus_uraniidurans;;0.0;0.0;0.0;0.12174;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__GGB94008;s__GGB94008_SGB130022;;0.0;0.0;0.0;0.12026;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium_sp_SMC_2;;0.0;0.0;0.0;0.09973;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Leifsonia;s__Leifsonia_sp_TF02_11;;0.0;0.0;0.0;0.09827;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Gottfriedia;s__Gottfriedia_endophytica;;0.0;0.0;0.0;0.08871;0.0
k__Bacteria;p__Pseudomonadota;c__CFGB77274;o__OFGB77274;f__FGB77274;g__GGB92506;s__GGB92506_SGB133129;;0.0;0.0;0.0;0.07293;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__GGB64439;s__GGB64439_SGB86925;;0.0;0.0;0.0;0.07241;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus_sp_HW567;;0.0;0.0;0.0;0.06662;0.0
k__Archaea;p__Methanobacteriota;c__CFGB10638;o__OFGB10638;f__FGB10638;g__GGB54174;s__GGB54174_SGB75380;;0.0;0.0;0.0;0.06156;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Dongiaceae;g__GGB66392;s__GGB66392_SGB132736;;0.0;0.0;0.0;0.05789;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Beijerinckiaceae;g__GGB65847;s__GGB65847_SGB89195;;0.0;0.0;0.0;0.05728;0.0
k__Bacteria;p__Acidobacteriota;c__CFGB63353;o__OFGB63353;f__FGB63353;g__GGB71614;s__GGB71614_SGB126404;;0.0;0.0;0.0;0.04039;0.0
k__Bacteria;p__Pseudomonadota;c__CFGB44487;o__OFGB44487;f__FGB44487;g__GGB91419;s__GGB91419_SGB134682;;0.0;0.0;0.0;0.04001;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__GGB66014;s__GGB66014_SGB133090;;0.0;0.0;0.0;0.03861;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__GGB52803;s__GGB52803_SGB86999;;0.0;0.0;0.0;0.03333;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Dongiaceae;g__GGB92323;s__GGB92323_SGB132845;;0.0;0.0;0.0;0.03267;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylocystaceae;g__Methylocystis;s__Methylocystis_bryophila;;0.0;0.0;0.0;0.03257;0.0
k__Bacteria;p__Firmicutes;c__CFGB80250;o__OFGB80250;f__FGB80250;g__GGB88569;s__GGB88569_SGB123343;;0.0;0.0;0.0;0.03211;0.0
k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Rhodanobacteraceae;g__Dyella;s__Dyella_amyloliquefaciens;;0.0;0.0;0.0;0.0321;0.0
k__Bacteria;p__Acidobacteriota;c__CFGB39337;o__OFGB39337;f__FGB39337;g__GGB89977;s__GGB89977_SGB126808;;0.0;0.0;0.0;0.03064;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax_sp_HW608;;0.0;0.0;0.0;0.02535;0.0
k__Bacteria;p__Thermodesulfobacteriota;c__CFGB8491;o__OFGB8491;f__FGB8491;g__GGB90655;s__GGB90655_SGB127159;;0.0;0.0;0.0;0.02459;0.0
k__Bacteria;p__Pseudomonadota;c__CFGB14846;o__OFGB14846;f__FGB14846;g__GGB91732;s__GGB91732_SGB134135;;0.0;0.0;0.0;0.02354;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Nocardiaceae;g__Prescottella;s__Prescottella_agglutinans;;0.0;0.0;0.0;0.02297;0.0
k__Bacteria;p__Acidobacteriota;c__CFGB14958;o__OFGB14958;f__FGB14958;g__GGB89942;s__GGB89942_SGB126742;;0.0;0.0;0.0;0.02288;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium_conspicuum;;0.0;0.0;0.0;0.01959;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Sinomonas;s__Sinomonas_albida;;0.0;0.0;0.0;0.01926;0.02644
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Oryzihumus;s__Oryzihumus_SGB130264;;0.0;0.0;0.0;0.01751;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB44766;s__GGB44766_SGB133340;;0.0;0.0;0.0;0.01135;0.0
k__Bacteria;p__Planctomycetota;c__CFGB93171;o__OFGB93171;f__FGB93171;g__GGB90876;s__GGB90876_SGB127500;;0.0;0.0;0.0;0.00949;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__Massilia_agilis;;0.0;0.0;0.0;0.00814;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Catenulisporales;f__Actinospicaceae;g__Actinospica;s__Actinospica_acidithermotolerans;;0.0;0.0;0.0;0.0074;0.0
k__Bacteria;p__Gemmatimonadota;c__CFGB5367;o__OFGB5367;f__FGB5367;g__GGB92869;s__GGB92869_SGB131016;;0.0;0.0;0.0;0.00735;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__GGB52803;s__GGB52803_SGB130045;;0.0;0.0;0.0;0.00731;0.0
k__Bacteria;p__Thermodesulfobacteriota;c__CFGB8491;o__OFGB8491;f__FGB8491;g__GGB90658;s__GGB90658_SGB127212;;0.0;0.0;0.0;0.00253;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB65997;s__GGB65997_SGB89404;t__SGB89404;0.0;0.0;0.0;18.19281;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB72035;s__GGB72035_SGB133334;t__SGB133334;0.0;0.0;0.0;14.53139;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB66000;s__GGB66000_SGB89407;t__SGB89407;0.0;0.0;0.0;12.48023;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__GGB93887;s__GGB93887_SGB129746;t__SGB129746;0.0;0.0;0.0;8.9062;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Betaproteobacteria_unclassified;f__Betaproteobacteria_unclassified;g__GGB91362;s__GGB91362_SGB134782;t__SGB134782;0.0;0.0;0.0;6.11485;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB65999;s__GGB65999_SGB89406;t__SGB89406;0.0;0.0;0.0;5.61923;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_tropica;t__SGB110283;0.0;0.0;0.0;4.20649;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB66219;s__GGB66219_SGB89725;t__SGB89725;0.0;0.0;0.0;3.10965;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_mimosarum;t__SGB32804;0.0;0.0;0.0;2.97439;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_unamae;t__SGB22576;0.0;0.0;0.0;2.83193;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__GGB64396;s__GGB64396_SGB129711;t__SGB129711;0.0;0.0;0.0;2.36536;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Sinomonas;s__Sinomonas_atrocyanea;t__SGB175572;0.0;0.0;0.0;2.08949;0.0
k__Bacteria;p__Verrucomicrobiota;c__CFGB2153;o__OFGB2153;f__FGB2153;g__GGB95786;s__GGB95786_SGB125685;t__SGB125685;0.0;0.0;0.0;1.69309;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Leifsonia;s__Leifsonia_shinshuensis;t__SGB87840;0.0;0.0;0.0;1.38203;0.81164
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Heyndrickxia;s__Heyndrickxia_acidicola;t__SGB30280;0.0;0.0;0.0;1.24959;0.0
k__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__GGB64188;s__GGB64188_SGB86601;t__SGB86601;0.0;0.0;0.0;1.2335;0.0
k__Bacteria;p__Planctomycetota;c__CFGB93177;o__OFGB93177;f__FGB93177;g__GGB61685;s__GGB61685_SGB127484;t__SGB127484;0.0;0.0;0.0;1.14766;0.0
k__Bacteria;p__Acidobacteriota;c__CFGB15833;o__OFGB15833;f__FGB15833;g__GGB93629;s__GGB93629_SGB173533;t__SGB173533;0.0;0.0;0.0;1.06754;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__GGB93990;s__GGB93990_SGB129990;t__SGB129990;0.0;0.0;0.0;0.96213;0.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__GGB93454;s__GGB93454_SGB132005;t__SGB132005;0.0;0.0;0.0;0.6985;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__GGB66014;s__GGB66014_SGB133091;t__SGB133091;0.0;0.0;0.0;0.64651;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_tropica;t__SGB12985;0.0;0.0;0.0;0.59784;0.02543
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_sp_Tr_20389;t__SGB93664;0.0;0.0;0.0;0.55541;0.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__GGB93475;s__GGB93475_SGB132078;t__SGB132078;0.0;0.0;0.0;0.46238;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_sp_HD33_4;t__SGB32734;0.0;0.0;0.0;0.46202;0.0
k__Bacteria;p__Acidobacteriota;c__CFGB80614;o__OFGB80614;f__FGB80614;g__GGB89966;s__GGB89966_SGB126829;t__SGB126829;0.0;0.0;0.0;0.40432;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Neobacillus;s__Neobacillus_massiliamazoniensis;t__SGB7574;0.0;0.0;0.0;0.39507;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB37354;s__GGB37354_SGB56640;t__SGB56640;0.0;0.0;0.0;0.31051;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__Massilia_terrae;t__SGB110315;0.0;0.0;0.0;0.29398;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Crenobacter;s__Crenobacter_oryzisoli;t__SGB179279;0.0;0.0;0.0;0.27771;0.0
k__Bacteria;p__Thermodesulfobacteriota;c__CFGB8491;o__OFGB8491;f__FGB8491;g__GGB90662;s__GGB90662_SGB127188;t__SGB127188;0.0;0.0;0.0;0.26776;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__GGB92565;s__GGB92565_SGB133354;t__SGB133354;0.0;0.0;0.0;0.22972;0.0
k__Bacteria;p__Thermodesulfobacteriota;c__CFGB79996;o__OFGB79996;f__FGB79996;g__GGB88573;s__GGB88573_SGB124808;t__SGB124808;0.0;0.0;0.0;0.1997;0.0
k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__GGB93529;s__GGB93529_SGB132218;t__SGB132218;0.0;0.0;0.0;0.17057;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__Trebonia;s__Trebonia_kvetii;t__SGB87004;0.0;0.0;0.0;0.12594;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__GGB52798;s__GGB52798_SGB73712;t__SGB73712;0.0;0.0;0.0;0.12449;0.0
k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Betaproteobacteria_unclassified;f__Betaproteobacteria_unclassified;g__GGB91352;s__GGB91352_SGB134892;t__SGB134892;0.0;0.0;0.0;0.12262;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Aneurinibacillus;s__Aneurinibacillus_uraniidurans;t__SGB154475;0.0;0.0;0.0;0.12174;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Treboniaceae;g__GGB94008;s__GGB94008_SGB130022;t__SGB130022;0.0;0.0;0.0;0.12026;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium_sp_SMC_2;t__SGB110834;0.0;0.0;0.0;0.09973;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Leifsonia;s__Leifsonia_sp_TF02_11;t__SGB93187;0.0;0.0;0.0;0.09827;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Gottfriedia;s__Gottfriedia_endophytica;t__SGB94640;0.0;0.0;0.0;0.08871;0.0
k__Bacteria;p__Pseudomonadota;c__CFGB77274;o__OFGB77274;f__FGB77274;g__GGB92506;s__GGB92506_SGB133129;t__SGB133129;0.0;0.0;0.0;0.07293;0.0
k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__GGB64439;s__GGB64439_SGB86925;t__SGB86925;0.0;0.0;0.0;0.07241;0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus_sp_HW567;t__SGB29222;0.0;0.0;0.0;0.06662;0.0
k__Archaea;p__Methanobacteriota;c__CFGB10638;o__OFGB10638;f__FGB10638;g__GGB54174;s__GGB54174_SGB75380;t__SGB75380;0.0;0.0;0.0;0.06156;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Dongiaceae;g__GGB66392;s__GGB66392_SGB132736;t__SGB132736;0.0;0.0;0.0;0.05789;0.0
k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Beijerinckiaceae;g__GGB65847;s__GGB65847_SGB89195;t__SGB89195;0.0;0.0;0.0;0.05728;0.0
